	Time	VacSampleX	VacSampleY	Energy	Pilatus_Tiff	Pilatus_Trigger	Pilatus_filename	PilatusAcqTime	Keysight1	Keysight2	Keysight3	Keysight4	Keysight1:StandardDeviation	Keysight2:StandardDeviation	Keysight3:StandardDeviation	Keysight4:StandardDeviation	PilatusPos	SampleName	SampleThickness	Empty_Index	Background_Index	Reference_Index	MaskFile	x_Center	y_Center	SampleToDet_Distance	BackGround_SubtractionFactor	AbsCalibrationFactor	BackGrTransm	ReferenceTransm	SampleName_Reduction	Transm	TransmDev
99	3807.587	57.9399999999999	-2.9999999999583303e-06	8329.990437999999	477	478	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00477.tif	600	9.099096405990009e-07	5.71468768718802e-10	5.034405474209651e-13	1.1942001031614002e-07	1.09758079761006e-09	2.89358341705935e-11	2.1226336598547598e-14	1.43457503672926e-10	3012.8759999999997	193	0.0943534	90	93	91	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.556152012158963e-10	0.7628381069877403	0.9613719568674581	193	0.619134975258261	0.0014905908729823413
100	4411.195	53.2699999999999	-3.9999999999584605e-06	8329.990437999999	478	479	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00478.tif	600	9.198239251247931e-07	5.694808153078201e-10	4.87172575707155e-13	1.19369084193012e-07	1.11540456907687e-09	3.7101232120162104e-11	2.7302314913721296e-14	1.45457893562779e-10	3012.8759999999997	207	0.09635023	90	93	91	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.556152012158963e-10	0.7628381069877403	0.9613719568674581	207	0.6261480260776536	0.0015222811761649785
101	5016.092000000001	43.5099999999999	-9.999999999584992e-07	8329.990437999999	479	480	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00479.tif	600	9.3523945923461e-07	5.71890449251248e-10	5.040370615640599e-13	1.19473341597338e-07	1.29491143664391e-09	3.1559666558724004e-11	2.34561369687737e-14	1.6570990646341799e-10	3012.8759999999997	193neu	0.09644833	90	93	91	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.556152012158963e-10	0.7628381069877403	0.9613719568674581	193neu	0.6360862202781273	0.0017629642367126299
102	5623.706	22.9999999999999	9.500012	8329.990437999999	480	481	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00480.tif	150	1.06643472666667e-06	5.8875e-10	5.04277920000002e-13	1.1951365466666698e-07	1.3352144582874303e-09	2.34779168267436e-11	2.6042815310736e-14	1.50589416718903e-10	3012.8759999999997	203	0.1	90	106	91	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	9.556152012158963e-10	0.7634386570544204	0.9613719568674581	203	0.725071655033942	0.001821419375363108
103	5778.278	22.9999999999999	1.0	8329.990437999999	481	482	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00481.tif	300	1.1202153899999998e-06	5.71022433333334e-10	4.8855084e-13	1.19526689e-07	2.11116686764535e-09	2.40192430884216e-11	1.9061889714980702e-14	1.50818516309747e-10	3012.8759999999997	217	0.1	90	106	91	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	9.556152012158963e-10	0.7634386570544204	0.9613719568674581	217	0.7615542071965513	0.0023961585819285347
104	6083.571	22.9999999999999	-9.149577	8329.990437999999	482	483	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00482.tif	300	1.11037446843854e-06	5.966306312292359e-10	4.87059584717608e-13	1.19448203322259e-07	1.22690825105252e-09	2.6664190492123e-11	2.0567547364970402e-14	1.32877536058297e-10	3012.8759999999997	195	0.1	90	106	91	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	9.556152012158963e-10	0.7634386570544204	0.9613719568674581	195	0.7553600670579114	0.0016749188467087787
105	6392.555	12.9999999999999	7.799999000000001	8329.990437999999	483	484	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00483.tif	600	1.10344837271215e-06	5.76986306156406e-10	5.230488835274529e-13	1.1931713294509198e-07	1.4461550104285e-09	2.9774106048703396e-11	2.05269722108843e-14	1.57876467571369e-10	3012.8759999999997	232	0.1	90	106	91	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	9.556152012158963e-10	0.7634386570544204	0.9613719568674581	232	0.7514730072896115	0.0019791880135682604
106	6996.88	12.9999999999999	5.00000000004143e-06	8329.990437999999	484	485	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00484.tif	600	1.1204788202995e-06	5.277625457570711e-10	5.136386139767059e-13	1.19259691347754e-07	1.5264516034432097e-09	3.1060821018473395e-11	2.7767509942030103e-14	1.64254867076567e-10	3012.8759999999997	empty Kapton Hexane	0.1	90	90	91	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.556152012158963e-10	1.0	0.9613719568674581	empty Kapton Hexane	0.7634386570544204	0.002091522785335104
107	7602.113	12.9999999999999	-9.150001	8329.990437999999	485	486	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00485.tif	600	1.10689955074875e-06	5.36725257903495e-10	5.08452126455906e-13	1.1916201464226301e-07	1.5088248632090802e-09	2.8317118332233396e-11	3.2757182254695204e-14	1.61725147761839e-10	3012.8759999999997	Empty Kapton	0.1	90	90	91	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	9.556152012158963e-10	1.0	0.9613719568674581	Empty Kapton	0.7548046208300895	0.0020532921421479284
108	35.471	133.0	-4.9999999999586e-06	8973.015959	486	487	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00486.tif	600	1.076346025e-06	5.28868316666667e-10	5.56087275000001e-13	7.3530607e-08	2.0173699272603897e-09	2.8433609947105e-11	2.46449562474103e-14	1.37169579743519e-10	3012.877	Empty	1.0	108	108	109	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	8.224771318828912e-10	1.0	0.9691053590068716	Empty	1.0	0.00373975233701412
109	640.387	123.0	1.00000000004177e-06	8973.015959	487	488	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00487.tif	300	1.04479685714286e-06	5.6704707641196e-10	5.48975192691029e-13	7.36507378737543e-08	1.26778604248679e-09	3.08981114647936e-11	2.49752447977875e-14	8.900549474149409e-11	3012.877	GC	0.0054	108	108	109	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	8.224771318828912e-10	1.0	0.9691053590068716	GC	0.9691053590068716	0.0023470849546654176
110	945.3539999999999	113.0	1.00000000004177e-06	8973.015959	488	489	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00488.tif	10	8.144259090909091e-07	5.85775454545455e-10	5.20703454545454e-13	7.35746727272727e-08	1.76045706874904e-10	1.88517454701873e-11	1.15064648729628e-14	2.0260804076297897e-11	3012.877	AgBeh	0.02	108	108	109	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	8.224771318828912e-10	1.0	0.9691053590068716	AgBeh	0.7562048913328441	0.0003717024517448121
111	964.053	88.15999999999991	2.00000000004147e-06	8973.015959	489	490	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00489.tif	600	8.68697006655574e-07	5.62607820299501e-10	5.601597104825289e-13	7.363838435940111e-08	1.3545806841807e-09	3.7182264187033203e-11	1.7408016265197397e-14	1.12169921346933e-10	3012.877	Empty Cap	0.10690380000000001	108	108	109	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	8.224771318828912e-10	1.0	0.9691053590068716	Empty Cap	0.8058984369090006	0.002484244880317669
112	1568.109	83.09999999999991	2.00000000004147e-06	8973.015959	490	491	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00490.tif	600	7.2802452579035e-07	5.32546056572379e-10	5.78703848585691e-13	7.372634908485861e-08	9.48706717809505e-10	2.6718746613382396e-11	2.5231076111322996e-14	9.61365716224879e-11	3012.877	Hexane Cap	0.09617711	108	108	109	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	8.224771318828912e-10	1.0	0.9691053590068716	Hexane Cap	0.6745894139592025	0.001758715025135333
113	2171.975	78.5599999999999	-1.9999999999582e-06	8973.015959	491	492	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00491.tif	300	7.35633576666667e-07	5.28228166666667e-10	5.83672903333333e-13	7.3739455e-08	8.64926542469528e-10	2.7652861832559994e-11	3.53123988717975e-14	8.81674763615193e-11	3012.877	223	0.1061594	108	111	109	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	8.224771318828912e-10	0.8058984369090006	0.9691053590068716	223	0.6815188304985323	0.0016161670149263032
114	2475.7039999999997	73.0299999999999	-2.9999999999583303e-06	8973.015959	492	493	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00492.tif	300	7.366703588039871e-07	5.34969468438538e-10	5.99876906976744e-13	7.3639850166113e-08	9.26386231995377e-10	2.20666292785396e-11	2.5187661881921298e-14	9.451910269872241e-11	3012.877	214neu	0.10437619999999999	108	111	109	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	8.224771318828912e-10	0.8058984369090006	0.9691053590068716	214neu	0.6834024623712563	0.0017365690863671386
115	2779.3990000000003	68.58999999999989	-9.999999999584992e-07	8973.015959	493	494	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00493.tif	420	7.50738835714286e-07	5.60550595238095e-10	5.558686333333331e-13	7.374392904761901e-08	1.13474661482944e-09	2.5640546358153298e-11	1.9762841368063e-14	1.11716821150491e-10	3012.877	211	0.10386880000000001	108	111	109	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	8.224771318828912e-10	0.8058984369090006	0.9691053590068716	211	0.6954707182622027	0.002104797299003339
116	3203.145	63.32999999999989	-1.9999999999582e-06	8973.015959	494	495	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00494.tif	600	7.45116023294508e-07	5.6799445923461e-10	5.78912858569052e-13	7.3804606156406e-08	9.33288459939667e-10	2.77870073010527e-11	1.7824277771669398e-14	9.260992699868621e-11	3012.877	187	0.1011847	108	111	109	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	8.224771318828912e-10	0.8058984369090006	0.9691053590068716	187	0.6896943615693205	0.0017292981672055085
117	3807.1659999999997	57.9399999999999	-2.9999999999583303e-06	8973.015959	495	496	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00495.tif	600	7.344776505823629e-07	5.97974858569052e-10	5.635308602329461e-13	7.37243071547421e-08	9.68397788981151e-10	3.72024899796813e-11	2.1898897201847903e-14	9.85746970511721e-11	3012.877	193	0.0943534	108	111	109	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	8.224771318828912e-10	0.8058984369090006	0.9691053590068716	193	0.6805877457354695	0.0018073394842606728
118	4410.998	53.2699999999999	-1.9999999999582e-06	8973.015959	496	497	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00496.tif	600	7.384293050000001e-07	5.65626416666666e-10	5.90505561666667e-13	7.37003566666667e-08	8.398210410219702e-10	3.70067110954651e-11	1.98225818755583e-14	8.482323693877191e-11	3012.877	207	0.09635023	108	111	109	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	8.224771318828912e-10	0.8058984369090006	0.9691053590068716	207	0.6844718217031257	0.0015662273187159153
119	5015.827	43.5099999999999	2.00000000004147e-06	8973.015959	497	498	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00497.tif	600	7.478107687188021e-07	5.47364991680533e-10	5.66123996672213e-13	7.36597259567388e-08	9.11366248050968e-10	2.6330388768650103e-11	2.3962479230802798e-14	9.109215841731921e-11	3012.877	193neu	0.09644833	108	111	109	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	8.224771318828912e-10	0.8058984369090006	0.9691053590068716	193neu	0.6935501274935423	0.0017029249790761953
120	5623.456999999999	22.9999999999999	9.499627	8973.015959	498	499	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00498.tif	150	7.729964733333341e-07	5.68519066666667e-10	5.668797599999999e-13	7.36742946666667e-08	8.804275555047359e-10	2.86862556558463e-11	2.0158971297353402e-14	8.49420242762329e-11	3012.877	203	0.1	108	124	109	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	8.224771318828912e-10	0.8054707292905627	0.9691053590068716	203	0.7167666095800226	0.0016427715922324938
121	5777.996999999999	22.9999999999999	1.0	8973.015959	499	500	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00499.tif	300	8.60452233333333e-07	5.63984466666667e-10	5.4038483e-13	7.36323316666667e-08	9.70340321754382e-10	2.51059861357482e-11	2.05305993839597e-14	8.58461969395569e-11	3012.877	217	0.1	108	124	109	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	8.224771318828912e-10	0.8054707292905627	0.9691053590068716	217	0.7983153000172322	0.0018310048589914288
122	6083.28	22.9999999999999	-9.149613	8973.015959	500	501	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00500.tif	300	8.5337384717608e-07	5.85285913621262e-10	5.45365870431894e-13	7.36857059800665e-08	1.02565316907498e-09	2.5703444119012104e-11	2.14702108919891e-14	9.040223834314141e-11	3012.877	195	0.1	108	124	109	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	8.224771318828912e-10	0.8054707292905627	0.9691053590068716	195	0.7911745708829597	0.0019215595950295911
123	6392.23	12.9999999999999	7.799997	8973.015959	501	502	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00501.tif	600	8.361584409317799e-07	5.334402163061571e-10	5.753005607321129e-13	7.369692995008321e-08	1.04744710300255e-09	2.62781296097433e-11	2.44402460530452e-14	9.41115646533247e-11	3012.877	232	0.1	108	124	109	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	8.224771318828912e-10	0.8054707292905627	0.9691053590068716	232	0.7750958678662081	0.0019607582210405218
124	6996.565	12.9999999999999	0.000116000000000041	8973.015959	502	503	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00502.tif	600	8.677259484193009e-07	5.24428019966722e-10	5.63716888519136e-13	7.35951274542429e-08	1.25070585230964e-09	2.82885035112546e-11	1.96617169930783e-14	1.03074893621145e-10	3012.877	empty Kapton Hexane	0.1	108	108	109	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	8.224771318828912e-10	1.0	0.9691053590068716	empty Kapton Hexane	0.8054707292905627	0.0022890892203250666
125	7601.78	12.9999999999999	-9.149998	8973.015959	503	504	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00503.tif	600	8.59304520798669e-07	5.10480532445924e-10	5.682659900166391e-13	7.356403111480861e-08	1.17205824939863e-09	3.00496485068077e-11	2.7684152097121802e-14	9.950512891433051e-11	3012.877	Empty Kapton	0.1	108	108	109	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	8.224771318828912e-10	1.0	0.9691053590068716	Empty Kapton	0.7979906762021091	0.002167816972747876
126	33.843	133.0	-1.9999999999582e-06	9999.991504000001	504	505	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00504.tif	600	5.33746981666667e-07	5.32907083333333e-10	6.09354096666667e-13	2.9769748666666698e-08	8.50819621332438e-10	3.2175080995310903e-11	2.31939449832739e-14	4.9573692787432705e-11	3012.877	Empty	1.0	126	126	127	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	6.964431261358162e-10	1.0	0.9775004530836594	Empty	1.0	0.0032592876551417954
127	638.754	123.0	4.16333634234434e-17	9999.991504000001	505	506	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00505.tif	300	5.20198563333333e-07	5.626601e-10	5.949074000000001e-13	2.9681915e-08	6.31977190955914e-10	2.4956161543527104e-11	2.08593202551046e-14	3.65856900630767e-11	3012.877	GC	0.0054	126	126	127	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	6.964431261358162e-10	1.0	0.9775004530836594	GC	0.9775004530836594	0.0023924018778385212
128	943.6510000000001	113.0	4.16333634234434e-17	9999.991504000001	506	507	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00506.tif	10	4.32692909090909e-07	5.738918181818179e-10	5.51677e-13	2.96648818181818e-08	1.16447803367397e-10	1.98067219994536e-11	1.08253383873207e-14	1.37662499019743e-11	3012.877	AgBeh	0.02	126	126	127	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	6.964431261358162e-10	1.0	0.9775004530836594	AgBeh	0.8135362169546748	0.0005964703165380001
129	962.4019999999999	88.15999999999991	-9.999999999584992e-07	9999.991504000001	507	508	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00507.tif	600	4.56474742096506e-07	5.56234792013311e-10	5.66044321131448e-13	2.9748935773710496e-08	5.80743235037337e-10	2.77908122227174e-11	2.1949388372079496e-14	3.94787546423226e-11	3012.877	Empty Cap	0.10690380000000001	126	126	127	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	6.964431261358162e-10	1.0	0.9775004530836594	Empty Cap	0.855825167661012	0.0022245460462991373
130	1566.441	83.09999999999991	4.16333634234434e-17	9999.991504000001	508	509	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00508.tif	600	3.98141088186356e-07	5.69678269550749e-10	5.512267670549079e-13	2.95278675540766e-08	6.04886493933828e-10	2.4862549815613897e-11	2.5322811644818802e-14	4.6296901575673e-11	3012.877	Hexane Cap	0.09617711	126	126	127	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	6.964431261358162e-10	1.0	0.9775004530836594	Hexane Cap	0.7520464246981738	0.0023217042536882873
131	2170.299	78.5599999999999	-9.999999999584992e-07	9999.991504000001	509	510	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00509.tif	300	3.9974315000000005e-07	5.420495666666661e-10	5.726689e-13	2.95435206666667e-08	7.04156318751377e-10	2.8494839070571197e-11	2.6412005359058996e-14	5.23584631979421e-11	3012.877	223	0.1061594	126	129	127	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	6.964431261358162e-10	0.855825167661012	0.9775004530836594	223	0.7546724882429269	0.002666839388249187
132	2474.036	73.0299999999999	1.00000000004177e-06	9999.991504000001	510	511	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00510.tif	300	4.00368940199336e-07	5.39685083056478e-10	5.46645285714286e-13	2.9554988039867096e-08	4.2571616884022997e-10	2.54409951405812e-11	2.4060773608055302e-14	3.39682251986366e-11	3012.877	214neu	0.10437619999999999	126	129	127	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	6.964431261358162e-10	0.855825167661012	0.9775004530836594	214neu	0.7555606411965424	0.0016717781055207784
133	2777.748	68.58999999999989	1.00000000004177e-06	9999.991504000001	511	512	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00511.tif	420	4.0526647380952394e-07	5.11358928571429e-10	5.654225880952379e-13	2.9515859523809505e-08	6.02606091852375e-10	2.7211808384518897e-11	2.10814807242474e-14	4.3594418198916296e-11	3012.877	211	0.10386880000000001	126	129	127	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	6.964431261358162e-10	0.855825167661012	0.9775004530836594	211	0.7658169578833512	0.00226982079236821
134	3201.495	63.32999999999989	4.16333634234434e-17	9999.991504000001	512	513	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00512.tif	600	4.02867763727121e-07	5.41987753743761e-10	5.48865623960066e-13	2.94841886855241e-08	5.16472187778436e-10	3.5719127706490496e-11	2.04164780016459e-14	3.7214079393458e-11	3012.877	187	0.1011847	126	129	127	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	6.964431261358162e-10	0.855825167661012	0.9775004530836594	187	0.7621019484808426	0.001938909349535811
135	3805.5159999999996	57.9399999999999	-9.999999999584992e-07	9999.991504000001	513	514	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00513.tif	600	3.9940015973377706e-07	5.71671747088186e-10	5.343777836938429e-13	2.9467757737104798e-08	5.56689516495483e-10	3.18676892757528e-11	2.23124402340145e-14	4.0663931735680994e-11	3012.877	193	0.0943534	126	129	127	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	6.964431261358162e-10	0.855825167661012	0.9775004530836594	193	0.7559635912135947	0.0020968619814393935
136	4409.262	53.2699999999999	-2.9999999999583303e-06	9999.991504000001	514	515	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00514.tif	600	4.0129216333333396e-07	5.88224183333333e-10	5.5863126e-13	2.9501022166666697e-08	9.85751818529907e-10	2.72863159183081e-11	1.8996624997910998e-14	7.357292720832559e-11	3012.877	207	0.09635023	126	129	127	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	6.964431261358162e-10	0.855825167661012	0.9775004530836594	207	0.7586882371881105	0.0037557763721168345
137	5014.073	43.5099999999999	4.16333634234434e-17	9999.991504000001	515	516	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00515.tif	600	4.05094088186356e-07	6.00782861896839e-10	5.851705590682189e-13	2.95596204658902e-08	6.90934608973186e-10	2.56999524278917e-11	2.26396011944467e-14	4.8773367703247206e-11	3012.877	193neu	0.09644833	126	129	127	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	6.964431261358162e-10	0.855825167661012	0.9775004530836594	193neu	0.7643579512226654	0.0025648909548450227
138	5621.79	22.9999999999999	9.499986	9999.991504000001	516	517	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00516.tif	150	4.04081586666667e-07	6.14642933333334e-10	6.02604973333333e-13	2.9499059333333303e-08	5.059770690969071e-10	2.30878626862329e-11	1.65838023881826e-14	3.85858392786919e-11	3012.877	203	0.1	126	142	127	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	6.964431261358162e-10	0.854831033980555	0.9775004530836594	203	0.7640127907427986	0.00195602698145399
139	5776.361	22.9999999999999	0.9999879999999999	9999.991504000001	517	518	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00517.tif	300	4.48419336666667e-07	5.89366766666667e-10	5.87241463333333e-13	2.94984413333333e-08	5.88831462837735e-10	2.3840174992881e-11	2.06770806115704e-14	3.907889830241679e-11	3012.877	217	0.1	126	142	127	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	6.964431261358162e-10	0.854831033980555	0.9775004530836594	217	0.8478616637180011	0.002236578729713647
140	6081.651	22.9999999999999	-9.149983	9999.991504000001	518	519	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00518.tif	300	4.44586621262459e-07	6.032399335548181e-10	5.972615049833879e-13	2.9481614285714303e-08	5.24140982382661e-10	2.4399872349302102e-11	2.12351446744339e-14	3.4859067140482805e-11	3012.877	195	0.1	126	142	127	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	6.964431261358162e-10	0.854831033980555	0.9775004530836594	195	0.84109464043217	0.0019861106599435067
141	6390.58	12.9999999999999	7.799996000000001	9999.991504000001	519	520	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00519.tif	600	4.38902183028286e-07	6.102983527454249e-10	5.822726688851899e-13	2.9478350249584002e-08	5.55927471089074e-10	3.5929022611003897e-11	2.5371016295802e-14	3.79352475160544e-11	3012.877	232	0.1	126	142	127	mask_short2.edf	456.736	556.5790000000001	0.80169	0.8	6.964431261358162e-10	0.854831033980555	0.9775004530836594	232	0.8304324327036509	0.002120523206429275
142	6994.894	12.9999999999999	0.0005880000000000419	9999.991504000001	520	521	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00520.tif	600	4.51706389351082e-07	5.9583765391015e-10	5.797316439267889e-13	2.9472412645590698e-08	5.88838552989157e-10	3.0808684008247105e-11	2.8764079800386295e-14	3.9332937086142e-11	3012.877	empty Kapton Hexane	0.1	126	126	127	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	6.964431261358162e-10	1.0	0.9775004530836594	empty Kapton Hexane	0.854831033980555	0.0022551766713610625
143	7600.236	12.9999999999999	-9.150002	9999.991504000001	521	522	/messung/kmc/daten/2020/20_kw29tg14/pilatus_2020kw29tg14_00521.tif	600	4.4767479500000107e-07	6.25895649999999e-10	5.561558783333331e-13	2.9412075e-08	7.78162041767205e-10	2.4313462567355398e-11	2.59513708341933e-14	5.16969696350667e-11	3012.877	Empty Kapton	0.1	126	126	127	mask_short2.edf	456.736	556.5790000000001	0.80169	1.0	6.964431261358162e-10	1.0	0.9775004530836594	Empty Kapton	0.8489394481516239	0.0029678151047166307
